Time,Total Consumption,Total Production,Token Balance,P2P Price,Grid Price,Purchase Price,Energy Deficit,Energy Surplus,Storage Level S1,Storage Level S2
2023-06-20 06:00,4.96,7.44,605.891100000001,0.5,0.22,0.45,0.0,0.0,2.4800000000000004,0.0
2023-06-20 07:00,5.12,11.02,608.841100000001,0.5,0.3,0.6,0.0,0.0,8.379999999999999,0.0
2023-06-20 08:00,8.709999999999999,14.42,611.6961000000009,0.5,0.35,0.75,0.0,0.0,10.0,4.09
2023-06-20 09:00,9.02,15.74,615.0561000000009,0.5,0.4,0.7,0.0,0.0,10.0,10.81
2023-06-20 10:00,8.139999999999999,16.9,619.4361000000009,0.5,0.42,0.55,0.0,0.0,10.0,19.57
2023-06-20 11:00,8.33,19.78,625.7121000000009,0.5,0.45,0.5,0.0,11.020000000000001,10.0,8.979999999999999
2023-06-20 12:00,9.879999999999999,18.86,630.2021000000009,0.5,0.46,0.48,0.0,0.0,10.0,17.96
2023-06-20 13:00,8.23,19.08,636.0676000000009,0.5,0.45,0.46,0.0,8.809999999999999,1.1900000000000013,20.0
2023-06-20 14:00,8.530000000000001,19.0,641.3690000000009,0.5,0.44,0.47,0.0,1.6600000000000001,8.34,20.0
2023-06-20 15:00,8.19,19.22,646.884000000001,0.5,0.4,0.52,0.0,9.37,0.6300000000000008,20.0
2023-06-20 16:00,9.01,17.46,651.1090000000011,0.5,0.38,0.6,0.0,0.0,9.080000000000002,20.0
2023-06-20 17:00,8.56,12.26,652.8200000000011,0.5,0.35,0.7,0.0,2.780000000000001,7.219999999999999,20.0
2023-06-20 18:00,8.08,9.58,653.5700000000011,0.5,0.3,0.8,0.0,0.0,8.719999999999999,20.0
2023-06-20 19:00,7.31,7.02,653.4250000000011,0.5,0.28,0.85,0.0,0.0,8.43,20.0
2023-06-20 20:00,8.58,4.12,651.1950000000011,0.5,0.25,0.75,0.0,0.0,3.9699999999999998,20.0
2023-06-20 21:00,7.249999999999999,2.14,648.640000000001,0.5,0.22,0.6,0.0,0.0,0.0,18.86
2023-06-20 22:00,6.25,0.42,645.725000000001,0.5,0.2,0.5,0.0,0.0,0.0,13.03
2023-06-20 23:00,6.12,0.0,642.6650000000011,0.5,0.19,0.45,0.0,0.0,0.0,6.909999999999999
2023-06-21 00:00,5.75,0.0,639.7900000000011,0.5,0.2,0.4,0.0,0.0,0.0,1.1599999999999993
2023-06-21 01:00,4.84,0.0,637.443600000001,0.5,0.18,0.38,3.6800000000000006,0.0,0.0,0.0
2023-06-21 02:00,5.3100000000000005,0.0,635.001000000001,0.5,0.18,0.36,5.3100000000000005,0.0,0.0,0.0
2023-06-21 03:00,4.51,0.38,633.183800000001,0.5,0.17,0.34,4.13,0.0,0.0,0.0
2023-06-21 04:00,4.6,2.14,632.0768000000011,0.5,0.17,0.35,2.4599999999999995,0.0,0.0,0.0
2023-06-21 05:00,4.779999999999999,5.02,632.1968000000011,0.5,0.18,0.38,0.0,0.0,0.2400000000000002,0.0
2023-06-21 06:00,5.39,8.06,633.5318000000011,0.5,0.22,0.45,0.0,0.0,2.910000000000001,0.0
2023-06-21 07:00,5.94,10.4,635.7618000000011,0.5,0.3,0.6,0.0,0.0,7.370000000000001,0.0
2023-06-21 08:00,9.75,13.08,637.4268000000012,0.5,0.35,0.75,0.0,0.0,10.0,0.7000000000000011
2023-06-21 09:00,7.919999999999999,15.22,641.0768000000012,0.5,0.4,0.7,0.0,0.0,10.0,8.000000000000004
2023-06-21 10:00,8.24,17.86,645.8868000000011,0.5,0.42,0.55,0.0,0.0,10.0,17.620000000000005
2023-06-21 11:00,8.620000000000001,20.76,652.4448000000012,0.5,0.45,0.5,0.0,9.760000000000005,0.23999999999999488,20.0
2023-06-21 12:00,9.77,21.48,658.4168000000013,0.5,0.46,0.48,0.0,1.9499999999999957,8.050000000000004,20.0
2023-06-21 13:00,8.37,20.14,664.7928000000013,0.5,0.45,0.46,0.0,9.820000000000006,0.1799999999999944,20.0
2023-06-21 14:00,9.739999999999998,19.28,669.5628000000013,0.5,0.44,0.47,0.0,0.0,9.719999999999997,20.0
2023-06-21 15:00,8.09,17.96,674.4978000000012,0.5,0.4,0.52,0.0,9.589999999999998,0.4100000000000019,20.0
2023-06-21 16:00,8.45,15.76,678.1528000000012,0.5,0.38,0.6,0.0,0.0,7.720000000000002,20.0
2023-06-21 17:00,8.34,11.74,679.7968000000012,0.5,0.35,0.7,0.0,1.1200000000000028,8.879999999999997,20.0
2023-06-21 18:00,9.11,10.94,680.6408000000011,0.5,0.3,0.8,0.0,0.7099999999999973,9.290000000000003,20.0
2023-06-21 19:00,7.3100000000000005,7.32,680.6458000000011,0.5,0.28,0.85,0.0,0.0,9.300000000000002,20.0
2023-06-21 20:00,8.19,3.84,678.4708000000012,0.5,0.25,0.75,0.0,0.0,4.950000000000003,20.0
2023-06-21 21:00,8.56,1.96,675.1708000000011,0.5,0.22,0.6,0.0,0.0,0.0,18.35
2023-06-21 22:00,5.31,0.36,672.6958000000011,0.5,0.2,0.5,0.0,0.0,0.0,13.400000000000002
2023-06-21 23:00,5.05,0.0,670.1708000000011,0.5,0.19,0.45,0.0,0.0,0.0,8.350000000000001
2023-06-22 00:00,4.89,0.0,667.7258000000011,0.5,0.2,0.4,0.0,0.0,0.0,3.4600000000000017
2023-06-22 01:00,3.96,0.0,665.755800000001,0.5,0.18,0.38,0.4999999999999982,0.0,0.0,0.0
2023-06-22 02:00,4.59,0.0,663.6444000000012,0.5,0.18,0.36,4.59,0.0,0.0,0.0
2023-06-22 03:00,4.1499999999999995,0.36,661.9768000000012,0.5,0.17,0.34,3.7899999999999996,0.0,0.0,0.0
2023-06-22 04:00,4.0600000000000005,2.08,661.0858000000012,0.5,0.17,0.35,1.9800000000000004,0.0,0.0,0.0
2023-06-22 05:00,5.340000000000001,4.86,660.8554000000012,0.5,0.18,0.38,0.4800000000000004,0.0,0.0,0.0
2023-06-22 06:00,4.51,7.58,662.3904000000011,0.5,0.22,0.45,0.0,0.0,3.0700000000000003,0.0
2023-06-22 07:00,5.4,10.7,665.0404000000011,0.5,0.3,0.6,0.0,0.0,8.37,0.0
2023-06-22 08:00,9.75,13.2,666.7654000000011,0.5,0.35,0.75,0.0,0.0,10.0,1.8199999999999985
2023-06-22 09:00,9.650000000000002,16.1,669.9904000000012,0.5,0.4,0.7,0.0,0.0,10.0,8.269999999999998
2023-06-22 10:00,7.77,16.44,674.3254000000012,0.5,0.42,0.55,0.0,0.0,10.0,16.939999999999998
2023-06-22 11:00,8.9,19.26,679.8704000000012,0.5,0.45,0.5,0.0,7.299999999999999,2.700000000000001,20.0
2023-06-22 12:00,10.03,22.68,686.5164000000011,0.5,0.46,0.48,0.0,5.350000000000001,4.649999999999999,20.0
2023-06-22 13:00,8.72,19.66,692.265900000001,0.5,0.45,0.46,0.0,5.589999999999998,4.410000000000002,20.0
2023-06-22 14:00,9.349999999999998,19.16,697.339700000001,0.5,0.44,0.47,0.0,4.220000000000004,5.779999999999996,20.0
2023-06-22 15:00,9.44,17.5,701.369700000001,0.5,0.4,0.52,0.0,3.8399999999999963,6.160000000000004,20.0
2023-06-22 16:00,9.91,16.98,704.8401000000009,0.5,0.38,0.6,0.0,3.230000000000004,6.769999999999996,20.0
2023-06-22 17:00,9.21,11.76,706.1151000000009,0.5,0.35,0.7,0.0,0.0,9.319999999999995,20.0
2023-06-22 18:00,7.36,10.56,707.4631000000008,0.5,0.3,0.8,0.0,2.519999999999995,7.480000000000005,20.0
2023-06-22 19:00,7.6,7.62,707.4731000000008,0.5,0.28,0.85,0.0,0.0,7.500000000000005,20.0
2023-06-22 20:00,7.62,4.1,705.7131000000008,0.5,0.25,0.75,0.0,0.0,3.980000000000005,20.0
2023-06-22 21:00,8.36,1.88,702.4731000000008,0.5,0.22,0.6,0.0,0.0,0.0,17.500000000000007
2023-06-22 22:00,4.619999999999999,0.42,700.3731000000008,0.5,0.2,0.5,0.0,0.0,0.0,13.300000000000008
2023-06-22 23:00,4.46,0.0,698.1431000000008,0.5,0.19,0.45,0.0,0.0,0.0,8.840000000000007
2023-06-23 00:00,4.42,0.0,695.9331000000008,0.5,0.2,0.4,0.0,0.0,0.0,4.420000000000007
2023-06-23 01:00,3.91,0.0,693.9781000000007,0.5,0.18,0.38,0.0,0.0,0.0,0.5100000000000069
2023-06-23 02:00,5.620000000000001,0.0,691.3725000000007,0.5,0.18,0.36,5.109999999999994,0.0,0.0,0.0
2023-06-23 03:00,5.55,0.44,689.1241000000008,0.5,0.17,0.34,5.109999999999999,0.0,0.0,0.0
2023-06-23 04:00,5.609999999999999,2.14,687.5626000000008,0.5,0.17,0.35,3.4699999999999993,0.0,0.0,0.0
2023-06-23 05:00,5.62,4.36,686.9578000000008,0.5,0.18,0.38,1.2599999999999998,0.0,0.0,0.0
2023-06-23 06:00,5.88,7.9,687.9678000000008,0.5,0.22,0.45,0.0,0.0,2.0200000000000005,0.0
2023-06-23 07:00,6.56,10.52,689.9478000000008,0.5,0.3,0.6,0.0,0.0,5.98,0.0
2023-06-23 08:00,9.43,14.48,692.4728000000008,0.5,0.35,0.75,0.0,0.0,10.0,1.0300000000000011
2023-06-23 09:00,9.59,16.16,695.7578000000008,0.5,0.4,0.7,0.0,0.0,10.0,7.600000000000001
2023-06-23 10:00,10.0,19.66,700.5878000000008,0.5,0.42,0.55,0.0,0.0,10.0,17.26
2023-06-23 11:00,9.87,18.6,705.2523000000009,0.5,0.45,0.5,0.0,5.990000000000004,4.009999999999996,20.0
2023-06-23 12:00,9.160000000000002,22.38,712.2961000000008,0.5,0.46,0.48,0.0,7.229999999999993,2.7700000000000067,20.0
2023-06-23 13:00,9.53,20.02,717.7041000000008,0.5,0.45,0.46,0.0,3.260000000000007,6.739999999999993,20.0
2023-06-23 14:00,8.91,19.3,723.1843000000008,0.5,0.44,0.47,0.0,7.129999999999994,2.8700000000000063,20.0
2023-06-23 15:00,9.57,17.36,727.0793000000008,0.5,0.4,0.52,0.0,0.6600000000000055,9.339999999999995,20.0
2023-06-23 16:00,9.13,14.5,729.6701000000008,0.5,0.38,0.6,0.0,4.709999999999994,5.290000000000006,20.0
2023-06-23 17:00,8.47,12.32,731.5951000000008,0.5,0.35,0.7,0.0,0.0,9.140000000000006,20.0
2023-06-23 18:00,9.1,10.7,732.3211000000007,0.5,0.3,0.8,0.0,0.7400000000000055,9.259999999999994,20.0
2023-06-23 19:00,8.31,6.72,731.5261000000007,0.5,0.28,0.85,0.0,0.0,7.669999999999994,20.0
2023-06-23 20:00,7.029999999999999,4.04,730.0311000000007,0.5,0.25,0.75,0.0,0.0,4.679999999999994,20.0
2023-06-23 21:00,8.41,2.0,726.8261000000007,0.5,0.22,0.6,0.0,0.0,0.0,18.269999999999996
2023-06-23 22:00,5.619999999999999,0.42,724.2261000000007,0.5,0.2,0.5,0.0,0.0,0.0,13.069999999999997
2023-06-23 23:00,6.01,0.0,721.2211000000007,0.5,0.19,0.45,0.0,0.0,0.0,7.059999999999997
2023-06-24 00:00,4.85,0.0,718.7961000000007,0.5,0.2,0.4,0.0,0.0,0.0,2.2099999999999973
2023-06-24 01:00,4.12,0.0,716.7743000000006,0.5,0.18,0.38,1.9100000000000028,0.0,0.0,0.0
2023-06-24 02:00,4.32,0.0,714.7871000000006,0.5,0.18,0.36,4.32,0.0,0.0,0.0
2023-06-24 03:00,4.39,0.38,713.0227000000007,0.5,0.17,0.34,4.01,0.0,0.0,0.0
2023-06-24 04:00,5.989999999999999,2.16,711.2992000000006,0.5,0.17,0.35,3.829999999999999,0.0,0.0,0.0
2023-06-24 05:00,5.390000000000001,4.36,710.8048000000007,0.5,0.18,0.38,1.0300000000000002,0.0,0.0,0.0
2023-06-24 06:00,5.9,8.12,711.9148000000007,0.5,0.22,0.45,0.0,0.0,2.219999999999999,0.0
2023-06-24 07:00,5.87,11.8,714.8798000000007,0.5,0.3,0.6,0.0,0.0,8.149999999999999,0.0
2023-06-24 08:00,8.6,15.3,718.2298000000006,0.5,0.35,0.75,0.0,0.0,10.0,4.85
2023-06-24 09:00,9.610000000000001,17.22,722.0348000000006,0.5,0.4,0.7,0.0,0.0,10.0,12.459999999999997
2023-06-24 10:00,8.62,18.8,727.1776000000006,0.5,0.42,0.55,0.0,2.639999999999999,7.360000000000001,20.0
2023-06-24 11:00,9.180000000000001,18.8,732.3366000000005,0.5,0.45,0.5,0.0,6.98,3.0199999999999996,20.0
2023-06-24 12:00,8.96,20.74,738.5146000000005,0.5,0.46,0.48,0.0,4.799999999999997,5.200000000000003,20.0
2023-06-24 13:00,9.75,18.74,743.2191000000005,0.5,0.45,0.46,0.0,4.190000000000001,5.809999999999999,20.0
2023-06-24 14:00,9.31,17.78,747.6253000000005,0.5,0.44,0.47,0.0,4.279999999999999,5.720000000000001,20.0
2023-06-24 15:00,9.739999999999998,19.46,752.4853000000005,0.5,0.4,0.52,0.0,5.440000000000003,4.559999999999997,20.0
2023-06-24 16:00,9.309999999999999,15.1,755.3733000000005,0.5,0.38,0.6,0.0,0.34999999999999787,9.650000000000002,20.0
2023-06-24 17:00,7.75,11.56,757.1053000000005,0.5,0.35,0.7,0.0,3.4600000000000026,6.539999999999997,20.0
2023-06-24 18:00,7.84,10.34,758.3553000000005,0.5,0.3,0.8,0.0,0.0,9.039999999999997,20.0
2023-06-24 19:00,8.959999999999999,6.74,757.2453000000005,0.5,0.28,0.85,0.0,0.0,6.8199999999999985,20.0
2023-06-24 20:00,7.239999999999999,4.34,755.7953000000005,0.5,0.25,0.75,0.0,0.0,3.919999999999999,20.0
2023-06-24 21:00,7.75,1.9,752.8703000000004,0.5,0.22,0.6,0.0,0.0,0.0,18.07
2023-06-24 22:00,6.07,0.38,750.0253000000004,0.5,0.2,0.5,0.0,0.0,0.0,12.379999999999999
2023-06-24 23:00,4.26,0.0,747.8953000000004,0.5,0.19,0.45,0.0,0.0,0.0,8.12
2023-06-25 00:00,5.909999999999999,0.0,744.9403000000003,0.5,0.2,0.4,0.0,0.0,0.0,2.21
2023-06-25 01:00,5.41,0.0,742.2993000000002,0.5,0.18,0.38,3.2,0.0,0.0,0.0
2023-06-25 02:00,4.24,0.0,740.3489000000003,0.5,0.18,0.36,4.24,0.0,0.0,0.0
2023-06-25 03:00,5.98,0.4,737.8937000000003,0.5,0.17,0.34,5.58,0.0,0.0,0.0
2023-06-25 04:00,3.96,2.08,737.0477000000003,0.5,0.17,0.35,1.88,0.0,0.0,0.0
2023-06-25 05:00,5.13,5.0,736.9853000000003,0.5,0.18,0.38,0.1299999999999999,0.0,0.0,0.0
2023-06-25 06:00,4.3500000000000005,7.38,738.5003000000003,0.5,0.22,0.45,0.0,0.0,3.0299999999999994,0.0
2023-06-25 07:00,5.95,10.48,740.7653000000003,0.5,0.3,0.6,0.0,0.0,7.56,0.0
2023-06-25 08:00,8.1,15.24,744.3353000000003,0.5,0.35,0.75,0.0,0.0,10.0,4.7
2023-06-25 09:00,9.47,15.46,747.3303000000003,0.5,0.4,0.7,0.0,0.0,10.0,10.690000000000001
2023-06-25 10:00,10.24,18.58,751.5003000000003,0.5,0.42,0.55,0.0,0.0,10.0,19.03
2023-06-25 11:00,9.530000000000001,19.46,756.9133000000003,0.5,0.45,0.5,0.0,8.96,1.0399999999999991,20.0
2023-06-25 12:00,10.110000000000001,20.0,761.9141000000003,0.5,0.46,0.48,0.0,0.9299999999999979,9.070000000000002,20.0
2023-06-25 13:00,9.7,20.4,767.7526000000003,0.5,0.45,0.46,0.0,9.770000000000001,0.22999999999999865,20.0
2023-06-25 14:00,9.29,18.04,772.1276000000003,0.5,0.44,0.47,0.0,0.0,8.979999999999999,20.0
2023-06-25 15:00,8.34,17.22,776.5676000000002,0.5,0.4,0.52,0.0,7.859999999999998,2.1400000000000023,20.0
2023-06-25 16:00,9.0,14.62,779.3776000000001,0.5,0.38,0.6,0.0,0.0,7.760000000000002,20.0
2023-06-25 17:00,7.56,13.62,782.2166000000001,0.5,0.35,0.7,0.0,3.820000000000001,6.179999999999999,20.0
2023-06-25 18:00,8.83,9.42,782.5116,0.5,0.3,0.8,0.0,0.0,6.769999999999999,20.0
2023-06-25 19:00,7.56,6.84,782.1516,0.5,0.28,0.85,0.0,0.0,6.049999999999999,20.0
2023-06-25 20:00,7.73,4.36,780.4666000000001,0.5,0.25,0.75,0.0,0.0,2.679999999999999,20.0
2023-06-25 21:00,8.66,2.04,777.1566,0.5,0.22,0.6,0.0,0.0,0.0,16.06
2023-06-25 22:00,4.74,0.4,774.9866000000001,0.5,0.2,0.5,0.0,0.0,0.0,11.719999999999999
2023-06-25 23:00,6.0,0.0,771.9866000000001,0.5,0.19,0.45,0.0,0.0,0.0,5.719999999999999
2023-06-26 00:00,5.569999999999999,0.0,769.2016000000001,0.5,0.2,0.4,0.0,0.0,0.0,0.14999999999999947
2023-06-26 01:00,4.26,0.0,767.1538000000002,0.5,0.18,0.38,4.11,0.0,0.0,0.0
2023-06-26 02:00,5.65,0.0,764.5548000000001,0.5,0.18,0.36,5.65,0.0,0.0,0.0
2023-06-26 03:00,5.33,0.44,762.4032000000001,0.5,0.17,0.34,4.89,0.0,0.0,0.0
2023-06-26 04:00,5.28,1.96,760.9092,0.5,0.17,0.35,3.3200000000000003,0.0,0.0,0.0
2023-06-26 05:00,5.19,5.24,760.9342,0.5,0.18,0.38,0.0,0.0,0.04999999999999982,0.0
2023-06-26 06:00,6.52,7.74,761.5442,0.5,0.22,0.45,0.0,0.0,1.2700000000000005,0.0
2023-06-26 07:00,6.32,11.54,764.1542000000001,0.5,0.3,0.6,0.0,0.0,6.489999999999999,0.0
2023-06-26 08:00,9.66,13.54,766.0942,0.5,0.35,0.75,0.0,0.0,10.0,0.36999999999999833
2023-06-26 09:00,8.29,15.56,769.7292,0.5,0.4,0.7,0.0,0.0,10.0,7.64
2023-06-26 10:00,8.73,16.62,773.6742,0.5,0.42,0.55,0.0,0.0,10.0,15.530000000000001
2023-06-26 11:00,8.420000000000002,18.96,779.2477,0.5,0.45,0.5,0.0,6.07,3.9299999999999997,20.0
2023-06-26 12:00,10.120000000000001,19.46,784.1139,0.5,0.46,0.48,0.0,3.2699999999999996,6.73,20.0
2023-06-26 13:00,9.94,21.02,790.0443999999999,0.5,0.45,0.46,0.0,7.8100000000000005,2.1899999999999995,20.0
2023-06-26 14:00,8.100000000000001,18.3,795.2399999999999,0.5,0.44,0.47,0.0,2.389999999999999,7.610000000000001,20.0
2023-06-26 15:00,9.8,18.86,799.77,0.5,0.4,0.52,0.0,6.67,3.33,20.0
2023-06-26 16:00,9.28,16.46,803.3498000000001,0.5,0.38,0.6,0.0,0.5100000000000016,9.489999999999998,20.0
2023-06-26 17:00,8.7,11.84,804.7883,0.5,0.35,0.7,0.0,2.629999999999999,7.370000000000001,20.0
2023-06-26 18:00,7.92,10.88,806.2353000000002,0.5,0.3,0.8,0.0,0.33000000000000185,9.669999999999998,20.0
2023-06-26 19:00,9.299999999999999,7.82,805.4953000000002,0.5,0.28,0.85,0.0,0.0,8.19,20.0
2023-06-26 20:00,7.779999999999999,3.74,803.4753000000002,0.5,0.25,0.75,0.0,0.0,4.15,20.0
2023-06-26 21:00,7.64,1.98,800.6453000000001,0.5,0.22,0.6,0.0,0.0,0.0,18.490000000000002
2023-06-26 22:00,4.37,0.42,798.6703000000001,0.5,0.2,0.5,0.0,0.0,0.0,14.540000000000003
2023-06-26 23:00,4.96,0.0,796.1903000000001,0.5,0.19,0.45,0.0,0.0,0.0,9.580000000000002
2023-06-27 00:00,5.9,0.0,793.2403,0.5,0.2,0.4,0.0,0.0,0.0,3.6800000000000015
2023-06-27 01:00,5.9,0.0,790.3347,0.5,0.18,0.38,2.219999999999999,0.0,0.0,0.0
2023-06-27 02:00,4.88,0.0,788.0899,0.5,0.18,0.36,4.88,0.0,0.0,0.0
2023-06-27 03:00,4.33,0.38,786.3519,0.5,0.17,0.34,3.95,0.0,0.0,0.0
2023-06-27 04:00,5.59,2.18,784.8174,0.5,0.17,0.35,3.4099999999999997,0.0,0.0,0.0
2023-06-27 05:00,5.290000000000001,5.04,784.6974,0.5,0.18,0.38,0.2500000000000009,0.0,0.0,0.0
2023-06-27 06:00,6.26,7.64,785.3874000000001,0.5,0.22,0.45,0.0,0.0,1.38,0.0
2023-06-27 07:00,5.07,11.54,788.6224000000001,0.5,0.3,0.6,0.0,0.0,7.849999999999999,0.0
2023-06-27 08:00,9.16,15.38,791.7324000000001,0.5,0.35,0.75,0.0,0.0,10.0,4.069999999999999
2023-06-27 09:00,9.290000000000001,14.76,794.4674000000001,0.5,0.4,0.7,0.0,0.0,10.0,9.54
2023-06-27 10:00,8.28,19.2,799.9366000000002,0.5,0.42,0.55,0.0,0.4599999999999991,9.540000000000001,20.0
2023-06-27 11:00,9.41,19.76,805.6061000000003,0.5,0.45,0.5,0.0,9.890000000000002,0.10999999999999766,20.0
2023-06-27 12:00,9.989999999999998,19.9,810.5623000000003,0.5,0.46,0.48,0.0,0.019999999999997797,9.980000000000002,20.0
2023-06-27 13:00,10.08,18.94,815.4343000000002,0.5,0.45,0.46,0.0,8.840000000000003,1.1599999999999966,20.0
2023-06-27 14:00,8.020000000000001,19.88,821.4851000000002,0.5,0.44,0.47,0.0,3.0199999999999942,6.980000000000006,20.0
2023-06-27 15:00,7.950000000000001,17.6,826.3101000000003,0.5,0.4,0.52,0.0,6.630000000000006,3.369999999999994,20.0
2023-06-27 16:00,9.22,16.36,829.8699000000004,0.5,0.38,0.6,0.0,0.5099999999999927,9.490000000000007,20.0
2023-06-27 17:00,9.59,13.94,831.8529000000004,0.5,0.35,0.7,0.0,3.840000000000007,6.159999999999993,20.0
2023-06-27 18:00,7.5,10.16,833.1829000000005,0.5,0.3,0.8,0.0,0.0,8.819999999999993,20.0
2023-06-27 19:00,7.79,6.66,832.6179000000004,0.5,0.28,0.85,0.0,0.0,7.689999999999993,20.0
2023-06-27 20:00,8.01,4.18,830.7029000000005,0.5,0.25,0.75,0.0,0.0,3.859999999999993,20.0
2023-06-27 21:00,7.66,2.12,827.9329000000005,0.5,0.22,0.6,0.0,0.0,0.0,18.319999999999993
2023-06-27 22:00,4.8,0.4,825.7329000000004,0.5,0.2,0.5,0.0,0.0,0.0,13.919999999999995
2023-06-27 23:00,4.34,0.0,823.5629000000005,0.5,0.19,0.45,0.0,0.0,0.0,9.579999999999995
2023-06-28 00:00,4.14,0.0,821.4929000000004,0.5,0.2,0.4,0.0,0.0,0.0,5.439999999999995
2023-06-28 01:00,3.85,0.0,819.5679000000005,0.5,0.18,0.38,0.0,0.0,0.0,1.589999999999995
2023-06-28 02:00,5.66,0.0,816.9007000000005,0.5,0.18,0.36,4.070000000000006,0.0,0.0,0.0
2023-06-28 03:00,5.960000000000001,0.42,814.4631000000005,0.5,0.17,0.34,5.540000000000001,0.0,0.0,0.0
2023-06-28 04:00,5.8,2.1,812.7981000000005,0.5,0.17,0.35,3.6999999999999997,0.0,0.0,0.0
2023-06-28 05:00,5.51,5.14,812.6205000000006,0.5,0.18,0.38,0.3700000000000001,0.0,0.0,0.0
2023-06-28 06:00,5.85,7.9,813.6455000000005,0.5,0.22,0.45,0.0,0.0,2.0500000000000007,0.0
2023-06-28 07:00,5.1499999999999995,11.36,816.7505000000006,0.5,0.3,0.6,0.0,0.0,8.260000000000002,0.0
2023-06-28 08:00,8.78,13.74,819.2305000000006,0.5,0.35,0.75,0.0,0.0,10.0,3.2200000000000024
2023-06-28 09:00,9.580000000000002,17.54,823.2105000000006,0.5,0.4,0.7,0.0,0.0,10.0,11.18
2023-06-28 10:00,8.370000000000001,19.56,828.8529000000005,0.5,0.42,0.55,0.0,2.3699999999999974,7.630000000000003,20.0
2023-06-28 11:00,9.25,21.62,835.5379000000005,0.5,0.45,0.5,0.0,10.000000000000004,10.0,9.999999999999996
2023-06-28 12:00,8.23,21.5,842.3691000000005,0.5,0.46,0.48,0.0,3.269999999999996,6.730000000000004,20.0
2023-06-28 13:00,8.569999999999999,20.96,849.0201000000005,0.5,0.45,0.46,0.0,9.120000000000006,0.8799999999999937,20.0
2023-06-28 14:00,9.580000000000002,18.6,853.5301000000005,0.5,0.44,0.47,0.0,0.0,9.899999999999993,20.0
2023-06-28 15:00,8.4,19.74,859.2001000000005,0.5,0.4,0.52,0.0,11.239999999999991,10.0,8.760000000000009
2023-06-28 16:00,7.79,15.52,863.0651000000005,0.5,0.38,0.6,0.0,0.0,10.0,16.49000000000001
2023-06-28 17:00,8.84,12.14,864.7151000000005,0.5,0.35,0.7,0.0,0.0,10.0,19.79000000000001
2023-06-28 18:00,9.510000000000002,10.2,865.0121000000005,0.5,0.3,0.8,0.0,0.48000000000000753,9.519999999999992,20.0
2023-06-28 19:00,8.32,7.78,864.7421000000005,0.5,0.28,0.85,0.0,0.0,8.979999999999993,20.0
2023-06-28 20:00,7.04,4.24,863.3421000000005,0.5,0.25,0.75,0.0,0.0,6.1799999999999935,20.0
2023-06-28 21:00,7.56,1.94,860.5321000000006,0.5,0.22,0.6,0.0,0.0,0.5599999999999943,20.0
2023-06-28 22:00,5.27,0.36,858.0771000000007,0.5,0.2,0.5,0.0,0.0,0.0,15.649999999999995
2023-06-28 23:00,4.58,0.0,855.7871000000007,0.5,0.19,0.45,0.0,0.0,0.0,11.069999999999995
2023-06-29 00:00,5.33,0.0,853.1221000000007,0.5,0.2,0.4,0.0,0.0,0.0,5.739999999999995
2023-06-29 01:00,5.48,0.0,850.3821000000007,0.5,0.18,0.38,0.0,0.0,0.0,0.25999999999999446
2023-06-29 02:00,5.68,0.0,847.7589000000007,0.5,0.18,0.36,5.420000000000005,0.0,0.0,0.0
2023-06-29 03:00,5.220000000000001,0.4,845.6381000000008,0.5,0.17,0.34,4.82,0.0,0.0,0.0
2023-06-29 04:00,4.13,1.84,844.6076000000007,0.5,0.17,0.35,2.29,0.0,0.0,0.0
2023-06-29 05:00,4.4399999999999995,4.66,844.7176000000007,0.5,0.18,0.38,0.0,0.0,0.22000000000000064,0.0
2023-06-29 06:00,5.550000000000001,8.52,846.2026000000008,0.5,0.22,0.45,0.0,0.0,3.1899999999999995,0.0
2023-06-29 07:00,4.7,11.02,849.3626000000007,0.5,0.3,0.6,0.0,0.0,9.509999999999998,0.0
2023-06-29 08:00,8.7,13.62,851.8226000000008,0.5,0.35,0.75,0.0,0.0,10.0,4.429999999999998
2023-06-29 09:00,9.33,17.36,855.8376000000007,0.5,0.4,0.7,0.0,0.0,10.0,12.459999999999997
2023-06-29 10:00,8.66,19.24,861.1884000000007,0.5,0.42,0.55,0.0,3.0399999999999956,6.960000000000004,20.0
2023-06-29 11:00,9.43,21.84,867.8619000000007,0.5,0.45,0.5,0.0,9.370000000000005,0.6299999999999955,20.0
2023-06-29 12:00,9.69,22.38,874.4061000000007,0.5,0.46,0.48,0.0,3.319999999999995,6.680000000000005,20.0
2023-06-29 13:00,9.61,21.4,880.7246000000007,0.5,0.45,0.46,0.0,8.470000000000004,1.5299999999999958,20.0
2023-06-29 14:00,9.299999999999999,19.86,886.0882000000006,0.5,0.44,0.47,0.0,2.0899999999999963,7.910000000000004,20.0
2023-06-29 15:00,9.68,19.34,890.9182000000005,0.5,0.4,0.52,0.0,7.570000000000004,2.429999999999996,20.0
2023-06-29 16:00,7.709999999999999,16.96,895.5096000000005,0.5,0.38,0.6,0.0,1.679999999999998,8.320000000000002,20.0
2023-06-29 17:00,9.54,12.18,896.7816000000006,0.5,0.35,0.7,0.0,0.9600000000000026,9.039999999999997,20.0
2023-06-29 18:00,7.76,9.22,897.4616000000005,0.5,0.3,0.8,0.0,0.4999999999999982,9.500000000000002,20.0
2023-06-29 19:00,8.07,7.92,897.3866000000005,0.5,0.28,0.85,0.0,0.0,9.350000000000001,20.0
